2022-03-30 00:00:00, 2022-04-03 00:00:00, nan, nan, nan, nan, nan, nan
2022-04-04 00:00:00, 2022-04-08 00:00:00, nan, nan, nan, nan, nan, nan
2022-04-09 00:00:00, 2022-04-13 00:00:00, nan, nan, nan, nan, nan, nan
2022-04-14 00:00:00, 2022-04-18 00:00:00, nan, nan, nan, nan, nan, nan
2022-04-19 00:00:00, 2022-04-23 00:00:00, nan, nan, nan, nan, nan, nan
2022-04-24 00:00:00, 2022-04-28 00:00:00, nan, nan, nan, nan, nan, nan
2022-04-29 00:00:00, 2022-05-03 00:00:00, nan, nan, nan, nan, nan, nan
2022-05-04 00:00:00, 2022-05-08 00:00:00, nan, nan, nan, nan, nan, nan
2022-05-09 00:00:00, 2022-05-13 00:00:00, nan, nan, nan, nan, nan, nan
2022-05-14 00:00:00, 2022-05-18 00:00:00, nan, nan, nan, nan, nan, nan
2022-05-19 00:00:00, 2022-05-23 00:00:00, nan, nan, nan, nan, nan, nan
2022-05-24 00:00:00, 2022-05-28 00:00:00, nan, nan, nan, nan, nan, nan
2022-05-29 00:00:00, 2022-06-02 00:00:00, nan, nan, nan, nan, nan, nan
2022-06-03 00:00:00, 2022-06-07 00:00:00, nan, nan, nan, nan, nan, nan
2022-06-08 00:00:00, 2022-06-12 00:00:00, nan, nan, nan, nan, nan, nan
2022-06-13 00:00:00, 2022-06-17 00:00:00, nan, nan, nan, nan, nan, nan
2022-06-18 00:00:00, 2022-06-22 00:00:00, nan, nan, nan, nan, nan, nan
2022-06-23 00:00:00, 2022-06-27 00:00:00, nan, nan, nan, nan, nan, nan
2022-06-28 00:00:00, 2022-07-02 00:00:00, nan, nan, nan, nan, nan, nan
2022-07-03 00:00:00, 2022-07-07 00:00:00, nan, nan, nan, nan, nan, nan
2022-07-08 00:00:00, 2022-07-12 00:00:00, nan, nan, nan, nan, nan, nan
2022-07-13 00:00:00, 2022-07-17 00:00:00, nan, nan, nan, nan, nan, nan
2022-07-18 00:00:00, 2022-07-22 00:00:00, nan, nan, nan, nan, nan, nan
2022-07-23 00:00:00, 2022-07-27 00:00:00, nan, nan, nan, nan, nan, nan
2022-07-28 00:00:00, 2022-08-01 00:00:00, nan, nan, nan, nan, nan, nan
2022-08-02 00:00:00, 2022-08-06 00:00:00, nan, nan, nan, nan, nan, nan
2022-08-07 00:00:00, 2022-08-11 00:00:00, nan, nan, nan, nan, nan, nan
2022-08-12 00:00:00, 2022-08-16 00:00:00, nan, nan, nan, nan, nan, nan
2022-08-17 00:00:00, 2022-08-21 00:00:00, nan, nan, nan, nan, nan, nan
2022-08-22 00:00:00, 2022-08-26 00:00:00, nan, nan, nan, nan, nan, nan
2022-08-27 00:00:00, 2022-08-31 00:00:00, nan, nan, nan, nan, nan, nan
2022-09-01 00:00:00, 2022-09-05 00:00:00, nan, nan, nan, nan, nan, nan
2022-09-06 00:00:00, 2022-09-10 00:00:00, nan, nan, nan, nan, nan, nan
2022-09-11 00:00:00, 2022-09-15 00:00:00, nan, nan, nan, nan, nan, nan
2022-09-16 00:00:00, 2022-09-20 00:00:00, nan, nan, nan, nan, nan, nan
2022-09-21 00:00:00, 2022-09-25 00:00:00, nan, nan, nan, nan, nan, nan
2022-09-26 00:00:00, 2022-09-30 00:00:00, nan, nan, nan, nan, nan, nan
2022-10-01 00:00:00, 2022-10-05 00:00:00, nan, nan, nan, nan, nan, nan
2022-10-06 00:00:00, 2022-10-10 00:00:00, nan, nan, nan, nan, nan, nan
2022-10-11 00:00:00, 2022-10-15 00:00:00, nan, nan, nan, nan, nan, nan
2022-10-16 00:00:00, 2022-10-20 00:00:00, nan, nan, nan, nan, nan, nan
2022-10-21 00:00:00, 2022-10-25 00:00:00, nan, nan, nan, nan, nan, nan
2022-10-26 00:00:00, 2022-10-30 00:00:00, nan, nan, nan, nan, nan, nan
2022-10-31 00:00:00, 2022-11-04 00:00:00, nan, nan, nan, nan, nan, nan
2022-11-05 00:00:00, 2022-11-09 00:00:00, nan, nan, nan, nan, nan, nan
2022-11-10 00:00:00, 2022-11-14 00:00:00, nan, nan, nan, nan, nan, nan
2022-11-15 00:00:00, 2022-11-19 00:00:00, nan, nan, nan, nan, nan, nan
2022-11-20 00:00:00, 2022-11-24 00:00:00, nan, nan, nan, nan, nan, nan
2022-11-25 00:00:00, 2022-11-29 00:00:00, nan, nan, nan, nan, nan, nan
2022-11-30 00:00:00, 2022-12-04 00:00:00, nan, nan, nan, nan, nan, nan
2022-12-05 00:00:00, 2022-12-09 00:00:00, nan, nan, nan, nan, nan, nan
2022-12-10 00:00:00, 2022-12-14 00:00:00, nan, nan, nan, nan, nan, nan
2022-12-15 00:00:00, 2022-12-19 00:00:00, nan, nan, nan, nan, nan, nan
2022-12-20 00:00:00, 2022-12-24 00:00:00, nan, nan, nan, nan, nan, nan
2022-12-25 00:00:00, 2022-12-29 00:00:00, nan, nan, nan, nan, nan, nan
2022-12-30 00:00:00, 2023-01-03 00:00:00, nan, nan, nan, nan, nan, nan
2023-01-04 00:00:00, 2023-01-08 00:00:00, nan, nan, nan, nan, nan, nan
2023-01-09 00:00:00, 2023-01-13 00:00:00, nan, nan, nan, nan, nan, nan
2023-01-14 00:00:00, 2023-01-18 00:00:00, nan, nan, nan, nan, nan, nan
2023-01-19 00:00:00, 2023-01-23 00:00:00, nan, nan, nan, nan, nan, nan
2023-01-24 00:00:00, 2023-01-28 00:00:00, nan, nan, nan, nan, nan, nan
2023-01-29 00:00:00, 2023-02-02 00:00:00, nan, nan, nan, nan, nan, nan
2023-02-03 00:00:00, 2023-02-07 00:00:00, nan, nan, nan, nan, nan, nan
2023-02-08 00:00:00, 2023-02-12 00:00:00, nan, nan, nan, nan, nan, nan
2023-02-13 00:00:00, 2023-02-17 00:00:00, nan, nan, nan, nan, nan, nan
2023-02-18 00:00:00, 2023-02-22 00:00:00, nan, nan, nan, nan, nan, nan
2023-02-23 00:00:00, 2023-02-27 00:00:00, nan, nan, nan, nan, nan, nan
2023-02-28 00:00:00, 2023-03-04 00:00:00, nan, nan, nan, nan, nan, nan
2023-03-05 00:00:00, 2023-03-09 00:00:00, nan, nan, nan, nan, nan, nan
2023-03-10 00:00:00, 2023-03-14 00:00:00, nan, nan, nan, nan, nan, nan
2023-03-15 00:00:00, 2023-03-19 00:00:00, nan, nan, nan, nan, nan, nan
2023-03-20 00:00:00, 2023-03-24 00:00:00, nan, nan, nan, nan, nan, nan
2023-03-25 00:00:00, 2023-03-29 00:00:00, nan, nan, nan, nan, nan, nan
2023-03-30 00:00:00, 2023-04-03 00:00:00, nan, nan, nan, nan, nan, nan
2023-04-04 00:00:00, 2023-04-08 00:00:00, nan, nan, nan, nan, nan, nan
2023-04-09 00:00:00, 2023-04-13 00:00:00, nan, nan, nan, nan, nan, nan
2023-04-14 00:00:00, 2023-04-18 00:00:00, nan, nan, nan, nan, nan, nan
2023-04-19 00:00:00, 2023-04-23 00:00:00, nan, nan, nan, nan, nan, nan
2023-04-24 00:00:00, 2023-04-28 00:00:00, nan, nan, nan, nan, nan, nan
2023-04-29 00:00:00, 2023-05-03 00:00:00, nan, nan, nan, nan, nan, nan
2023-05-04 00:00:00, 2023-05-08 00:00:00, nan, nan, nan, nan, nan, nan
2023-05-09 00:00:00, 2023-05-13 00:00:00, nan, nan, nan, nan, nan, nan
2023-05-14 00:00:00, 2023-05-18 00:00:00, nan, nan, nan, nan, nan, nan
2023-05-19 00:00:00, 2023-05-23 00:00:00, nan, nan, nan, nan, nan, nan
2023-05-24 00:00:00, 2023-05-28 00:00:00, nan, nan, nan, nan, nan, nan
2023-05-29 00:00:00, 2023-06-02 00:00:00, nan, nan, nan, nan, nan, nan
2023-06-03 00:00:00, 2023-06-07 00:00:00, nan, nan, nan, nan, nan, nan
2023-06-08 00:00:00, 2023-06-12 00:00:00, nan, nan, nan, nan, nan, nan
2023-06-13 00:00:00, 2023-06-17 00:00:00, nan, nan, nan, nan, nan, nan
2023-06-18 00:00:00, 2023-06-22 00:00:00, nan, nan, nan, nan, nan, nan
2023-06-23 00:00:00, 2023-06-27 00:00:00, nan, nan, nan, nan, nan, nan
2023-06-28 00:00:00, 2023-07-02 00:00:00, nan, nan, nan, nan, nan, nan
2023-07-03 00:00:00, 2023-07-07 00:00:00, nan, nan, nan, nan, nan, nan
2023-07-08 00:00:00, 2023-07-12 00:00:00, nan, nan, nan, nan, nan, nan
2023-07-13 00:00:00, 2023-07-17 00:00:00, nan, nan, nan, nan, nan, nan
2023-07-18 00:00:00, 2023-07-22 00:00:00, nan, nan, nan, nan, nan, nan
2023-07-23 00:00:00, 2023-07-27 00:00:00, nan, nan, nan, nan, nan, nan
2023-07-28 00:00:00, 2023-08-01 00:00:00, nan, nan, nan, nan, nan, nan
2023-08-02 00:00:00, 2023-08-06 00:00:00, nan, nan, nan, nan, nan, nan
2023-08-07 00:00:00, 2023-08-11 00:00:00, nan, nan, nan, nan, nan, nan
2023-08-12 00:00:00, 2023-08-16 00:00:00, nan, nan, nan, nan, nan, nan
2023-08-17 00:00:00, 2023-08-21 00:00:00, nan, nan, nan, nan, nan, nan
2023-08-22 00:00:00, 2023-08-26 00:00:00, nan, nan, nan, nan, nan, nan
2023-08-27 00:00:00, 2023-08-31 00:00:00, nan, nan, nan, nan, nan, nan
2023-09-01 00:00:00, 2023-09-05 00:00:00, nan, nan, nan, nan, nan, nan
2023-09-06 00:00:00, 2023-09-10 00:00:00, nan, nan, nan, nan, nan, nan
2023-09-11 00:00:00, 2023-09-15 00:00:00, nan, nan, nan, nan, nan, nan
2023-09-16 00:00:00, 2023-09-20 00:00:00, nan, nan, nan, nan, nan, nan
2023-09-21 00:00:00, 2023-09-25 00:00:00, nan, nan, nan, nan, nan, nan
2023-09-26 00:00:00, 2023-09-30 00:00:00, nan, nan, nan, nan, nan, nan
2023-10-01 00:00:00, 2023-10-05 00:00:00, nan, nan, nan, nan, nan, nan
2023-10-06 00:00:00, 2023-10-10 00:00:00, nan, nan, nan, nan, nan, nan
2023-10-11 00:00:00, 2023-10-15 00:00:00, nan, nan, nan, nan, nan, nan
2023-10-16 00:00:00, 2023-10-20 00:00:00, nan, nan, nan, nan, nan, nan
2023-10-21 00:00:00, 2023-10-25 00:00:00, nan, nan, nan, nan, nan, nan
2023-10-26 00:00:00, 2023-10-30 00:00:00, nan, nan, nan, nan, nan, nan
2023-10-31 00:00:00, 2023-11-04 00:00:00, nan, nan, nan, nan, nan, nan
2023-11-05 00:00:00, 2023-11-09 00:00:00, nan, nan, nan, nan, nan, nan
2023-11-10 00:00:00, 2023-11-14 00:00:00, nan, nan, nan, nan, nan, nan
2023-11-15 00:00:00, 2023-11-19 00:00:00, nan, nan, nan, nan, nan, nan
2023-11-20 00:00:00, 2023-11-24 00:00:00, nan, nan, nan, nan, nan, nan
2023-11-25 00:00:00, 2023-11-29 00:00:00, nan, nan, nan, nan, nan, nan
2023-11-30 00:00:00, 2023-12-04 00:00:00, nan, nan, nan, nan, nan, nan
2023-12-05 00:00:00, 2023-12-09 00:00:00, nan, nan, nan, nan, nan, nan
2023-12-10 00:00:00, 2023-12-14 00:00:00, nan, nan, nan, nan, nan, nan
2023-12-15 00:00:00, 2023-12-19 00:00:00, nan, nan, nan, nan, nan, nan
2023-12-20 00:00:00, 2023-12-24 00:00:00, nan, nan, nan, nan, nan, nan
2023-12-25 00:00:00, 2023-12-29 00:00:00, nan, nan, nan, nan, nan, nan
2023-12-30 00:00:00, 2024-01-03 00:00:00, nan, nan, nan, nan, nan, nan
2024-01-04 00:00:00, 2024-01-08 00:00:00, nan, nan, nan, nan, nan, nan
2024-01-09 00:00:00, 2024-01-13 00:00:00, nan, nan, nan, nan, nan, nan
2024-01-14 00:00:00, 2024-01-18 00:00:00, nan, nan, nan, nan, nan, nan
2024-01-19 00:00:00, 2024-01-23 00:00:00, nan, nan, nan, nan, nan, nan
2024-01-24 00:00:00, 2024-01-28 00:00:00, nan, nan, nan, nan, nan, nan
2024-01-29 00:00:00, 2024-02-02 00:00:00, nan, nan, nan, nan, nan, nan
2024-02-03 00:00:00, 2024-02-07 00:00:00, nan, nan, nan, nan, nan, nan
2024-02-08 00:00:00, 2024-02-12 00:00:00, nan, nan, nan, nan, nan, nan
2024-02-13 00:00:00, 2024-02-17 00:00:00, nan, nan, nan, nan, nan, nan
2024-02-18 00:00:00, 2024-02-22 00:00:00, nan, nan, nan, nan, nan, nan
2024-02-23 00:00:00, 2024-02-27 00:00:00, nan, nan, nan, nan, nan, nan
2024-02-28 00:00:00, 2024-03-03 00:00:00, nan, nan, nan, nan, nan, nan
2024-03-04 00:00:00, 2024-03-08 00:00:00, nan, nan, nan, nan, nan, nan
2024-03-09 00:00:00, 2024-03-13 00:00:00, nan, nan, nan, nan, nan, nan
2024-03-14 00:00:00, 2024-03-18 00:00:00, nan, nan, nan, nan, nan, nan
2024-03-19 00:00:00, 2024-03-23 00:00:00, nan, nan, nan, nan, nan, nan
2024-03-24 00:00:00, 2024-03-28 00:00:00, nan, nan, nan, nan, nan, nan
2024-03-29 00:00:00, 2024-04-02 00:00:00, nan, nan, nan, nan, nan, nan
2024-04-03 00:00:00, 2024-04-07 00:00:00, nan, nan, nan, nan, nan, nan
2024-04-08 00:00:00, 2024-04-12 00:00:00, nan, nan, nan, nan, nan, nan
2024-04-13 00:00:00, 2024-04-17 00:00:00, nan, nan, nan, nan, nan, nan
2024-04-18 00:00:00, 2024-04-22 00:00:00, nan, nan, nan, nan, nan, nan
2024-04-23 00:00:00, 2024-04-27 00:00:00, nan, nan, nan, nan, nan, nan
2024-04-28 00:00:00, 2024-05-02 00:00:00, nan, nan, nan, nan, nan, nan
2024-05-03 00:00:00, 2024-05-07 00:00:00, nan, nan, nan, nan, nan, nan
2024-05-08 00:00:00, 2024-05-12 00:00:00, nan, nan, nan, nan, nan, nan
2024-05-13 00:00:00, 2024-05-17 00:00:00, nan, nan, nan, nan, nan, nan
2024-05-18 00:00:00, 2024-05-22 00:00:00, nan, nan, nan, nan, nan, nan
2024-05-23 00:00:00, 2024-05-27 00:00:00, nan, nan, nan, nan, nan, nan
2024-05-28 00:00:00, 2024-06-01 00:00:00, nan, nan, nan, nan, nan, nan
2024-06-02 00:00:00, 2024-06-06 00:00:00, nan, nan, nan, nan, nan, nan
2024-06-07 00:00:00, 2024-06-11 00:00:00, nan, nan, nan, nan, nan, nan
2024-06-12 00:00:00, 2024-06-16 00:00:00, nan, nan, nan, nan, nan, nan
2024-06-17 00:00:00, 2024-06-21 00:00:00, nan, nan, nan, nan, nan, nan
2024-06-22 00:00:00, 2024-06-26 00:00:00, nan, nan, nan, nan, nan, nan
2017-08-08 00:00:00, 2017-08-12 00:00:00, nan, nan, nan, nan, nan, nan
2017-08-13 00:00:00, 2017-08-17 00:00:00, nan, nan, nan, nan, nan, nan
2017-08-18 00:00:00, 2017-08-22 00:00:00, nan, nan, nan, nan, nan, nan
2017-08-08 00:00:00, 2017-08-12 00:00:00, nan, nan, nan, nan, nan, nan
2017-08-13 00:00:00, 2017-08-17 00:00:00, nan, nan, nan, nan, nan, nan
2017-08-18 00:00:00, 2017-08-22 00:00:00, nan, nan, nan, nan, nan, nan
2017-08-23 00:00:00, 2017-08-27 00:00:00, nan, nan, nan, nan, nan, nan
2017-08-28 00:00:00, 2017-09-01 00:00:00, nan, nan, nan, nan, nan, nan
2017-09-02 00:00:00, 2017-09-06 00:00:00, nan, nan, nan, nan, nan, nan
2017-09-07 00:00:00, 2017-09-11 00:00:00, nan, nan, nan, nan, nan, nan
2017-09-12 00:00:00, 2017-09-16 00:00:00, nan, nan, nan, nan, nan, nan
2017-09-17 00:00:00, 2017-09-21 00:00:00, nan, nan, nan, nan, nan, nan
2017-09-22 00:00:00, 2017-09-26 00:00:00, nan, nan, nan, nan, nan, nan
2017-09-27 00:00:00, 2017-10-01 00:00:00, nan, nan, nan, nan, nan, nan
2017-10-02 00:00:00, 2017-10-06 00:00:00, nan, nan, nan, nan, nan, nan
2017-10-07 00:00:00, 2017-10-11 00:00:00, nan, nan, nan, nan, nan, nan
2017-10-12 00:00:00, 2017-10-16 00:00:00, nan, nan, nan, nan, nan, nan
2017-10-17 00:00:00, 2017-10-21 00:00:00, nan, nan, nan, nan, nan, nan
2017-10-22 00:00:00, 2017-10-26 00:00:00, nan, nan, nan, nan, nan, nan
2017-10-27 00:00:00, 2017-10-31 00:00:00, nan, nan, nan, nan, nan, nan
2017-11-01 00:00:00, 2017-11-05 00:00:00, nan, nan, nan, nan, nan, nan
2017-11-06 00:00:00, 2017-11-10 00:00:00, nan, nan, nan, nan, nan, nan
2017-11-11 00:00:00, 2017-11-15 00:00:00, nan, nan, nan, nan, nan, nan
2017-11-16 00:00:00, 2017-11-20 00:00:00, nan, nan, nan, nan, nan, nan
2017-11-21 00:00:00, 2017-11-25 00:00:00, nan, nan, nan, nan, nan, nan
2017-11-26 00:00:00, 2017-11-30 00:00:00, nan, nan, nan, nan, nan, nan
2017-12-01 00:00:00, 2017-12-05 00:00:00, nan, nan, nan, nan, nan, nan
2017-12-06 00:00:00, 2017-12-10 00:00:00, nan, nan, nan, nan, nan, nan
2017-12-11 00:00:00, 2017-12-15 00:00:00, nan, nan, nan, nan, nan, nan
2017-12-16 00:00:00, 2017-12-20 00:00:00, nan, nan, nan, nan, nan, nan
2017-12-21 00:00:00, 2017-12-25 00:00:00, nan, nan, nan, nan, nan, nan
2017-12-26 00:00:00, 2017-12-30 00:00:00, nan, nan, nan, nan, nan, nan
2017-12-31 00:00:00, 2018-01-04 00:00:00, nan, nan, nan, nan, nan, nan
2018-01-05 00:00:00, 2018-01-09 00:00:00, nan, nan, nan, nan, nan, nan
2018-01-10 00:00:00, 2018-01-14 00:00:00, nan, nan, nan, nan, nan, nan
2018-01-15 00:00:00, 2018-01-19 00:00:00, nan, nan, nan, nan, nan, nan
2018-01-20 00:00:00, 2018-01-24 00:00:00, nan, nan, nan, nan, nan, nan
2018-01-25 00:00:00, 2018-01-29 00:00:00, nan, nan, nan, nan, nan, nan
2018-01-30 00:00:00, 2018-02-03 00:00:00, nan, nan, nan, nan, nan, nan
2018-02-04 00:00:00, 2018-02-08 00:00:00, nan, nan, nan, nan, nan, nan
2018-02-09 00:00:00, 2018-02-13 00:00:00, nan, nan, nan, nan, nan, nan
2018-02-14 00:00:00, 2018-02-18 00:00:00, nan, nan, nan, nan, nan, nan
2018-02-19 00:00:00, 2018-02-23 00:00:00, nan, nan, nan, nan, nan, nan
2018-02-24 00:00:00, 2018-02-28 00:00:00, nan, nan, nan, nan, nan, nan
2018-03-01 00:00:00, 2018-03-05 00:00:00, nan, nan, nan, nan, nan, nan
2018-03-06 00:00:00, 2018-03-10 00:00:00, nan, nan, nan, nan, nan, nan
2018-03-11 00:00:00, 2018-03-15 00:00:00, nan, nan, nan, nan, nan, nan
2018-03-16 00:00:00, 2018-03-20 00:00:00, nan, nan, nan, nan, nan, nan
2018-03-21 00:00:00, 2018-03-25 00:00:00, nan, nan, nan, nan, nan, nan
2018-03-26 00:00:00, 2018-03-30 00:00:00, nan, nan, nan, nan, nan, nan
2018-03-31 00:00:00, 2018-04-04 00:00:00, nan, nan, nan, nan, nan, nan
2018-04-05 00:00:00, 2018-04-09 00:00:00, nan, nan, nan, nan, nan, nan
2018-04-10 00:00:00, 2018-04-14 00:00:00, nan, nan, nan, nan, nan, nan
2018-04-15 00:00:00, 2018-04-19 00:00:00, nan, nan, nan, nan, nan, nan
2018-04-20 00:00:00, 2018-04-24 00:00:00, nan, nan, nan, nan, nan, nan
2018-04-25 00:00:00, 2018-04-29 00:00:00, nan, nan, nan, nan, nan, nan
2018-04-30 00:00:00, 2018-05-04 00:00:00, nan, nan, nan, nan, nan, nan
2018-05-05 00:00:00, 2018-05-09 00:00:00, nan, nan, nan, nan, nan, nan
2018-05-10 00:00:00, 2018-05-14 00:00:00, nan, nan, nan, nan, nan, nan
2018-05-15 00:00:00, 2018-05-19 00:00:00, nan, nan, nan, nan, nan, nan
2018-05-20 00:00:00, 2018-05-24 00:00:00, nan, nan, nan, nan, nan, nan
2018-05-25 00:00:00, 2018-05-29 00:00:00, nan, nan, nan, nan, nan, nan
2018-05-30 00:00:00, 2018-06-03 00:00:00, nan, nan, nan, nan, nan, nan
2018-06-04 00:00:00, 2018-06-08 00:00:00, nan, nan, nan, nan, nan, nan
2018-06-09 00:00:00, 2018-06-13 00:00:00, nan, nan, nan, nan, nan, nan
2018-06-14 00:00:00, 2018-06-18 00:00:00, nan, nan, nan, nan, nan, nan
2018-06-19 00:00:00, 2018-06-23 00:00:00, nan, nan, nan, nan, nan, nan
2018-06-24 00:00:00, 2018-06-28 00:00:00, nan, nan, nan, nan, nan, nan
2018-06-29 00:00:00, 2018-07-03 00:00:00, nan, nan, nan, nan, nan, nan
2018-07-04 00:00:00, 2018-07-08 00:00:00, nan, nan, nan, nan, nan, nan
2018-07-09 00:00:00, 2018-07-13 00:00:00, nan, nan, nan, nan, nan, nan
2018-07-14 00:00:00, 2018-07-18 00:00:00, nan, nan, nan, nan, nan, nan
2018-07-19 00:00:00, 2018-07-23 00:00:00, nan, nan, nan, nan, nan, nan
2018-07-24 00:00:00, 2018-07-28 00:00:00, nan, nan, nan, nan, nan, nan
2018-07-29 00:00:00, 2018-08-02 00:00:00, nan, nan, nan, nan, nan, nan
2018-08-03 00:00:00, 2018-08-07 00:00:00, nan, nan, nan, nan, nan, nan
2018-08-08 00:00:00, 2018-08-12 00:00:00, nan, nan, nan, nan, nan, nan
2018-08-13 00:00:00, 2018-08-17 00:00:00, nan, nan, nan, nan, nan, nan
2018-08-18 00:00:00, 2018-08-22 00:00:00, nan, nan, nan, nan, nan, nan
2018-08-23 00:00:00, 2018-08-27 00:00:00, nan, nan, nan, nan, nan, nan
2018-08-28 00:00:00, 2018-09-01 00:00:00, nan, nan, nan, nan, nan, nan
2018-09-02 00:00:00, 2018-09-06 00:00:00, nan, nan, nan, nan, nan, nan
2018-09-07 00:00:00, 2018-09-11 00:00:00, nan, nan, nan, nan, nan, nan
2018-09-12 00:00:00, 2018-09-16 00:00:00, nan, nan, nan, nan, nan, nan
2018-09-17 00:00:00, 2018-09-21 00:00:00, nan, nan, nan, nan, nan, nan
2018-09-22 00:00:00, 2018-09-26 00:00:00, nan, nan, nan, nan, nan, nan
2018-09-27 00:00:00, 2018-10-01 00:00:00, nan, nan, nan, nan, nan, nan
2018-10-02 00:00:00, 2018-10-06 00:00:00, nan, nan, nan, nan, nan, nan
2018-10-07 00:00:00, 2018-10-11 00:00:00, nan, nan, nan, nan, nan, nan
2018-10-12 00:00:00, 2018-10-16 00:00:00, nan, nan, nan, nan, nan, nan
2018-10-17 00:00:00, 2018-10-21 00:00:00, nan, nan, nan, nan, nan, nan
2018-10-22 00:00:00, 2018-10-26 00:00:00, nan, nan, nan, nan, nan, nan
2018-10-27 00:00:00, 2018-10-31 00:00:00, nan, nan, nan, nan, nan, nan
2018-11-01 00:00:00, 2018-11-05 00:00:00, nan, nan, nan, nan, nan, nan
2018-11-06 00:00:00, 2018-11-10 00:00:00, nan, nan, nan, nan, nan, nan
2018-11-11 00:00:00, 2018-11-15 00:00:00, nan, nan, nan, nan, nan, nan
2018-11-16 00:00:00, 2018-11-20 00:00:00, nan, nan, nan, nan, nan, nan
2018-11-21 00:00:00, 2018-11-25 00:00:00, nan, nan, nan, nan, nan, nan
2018-11-26 00:00:00, 2018-11-30 00:00:00, nan, nan, nan, nan, nan, nan
2018-12-01 00:00:00, 2018-12-05 00:00:00, nan, nan, nan, nan, nan, nan
2018-12-06 00:00:00, 2018-12-10 00:00:00, nan, nan, nan, nan, nan, nan
2018-12-11 00:00:00, 2018-12-15 00:00:00, nan, nan, nan, nan, nan, nan
2018-12-16 00:00:00, 2018-12-20 00:00:00, nan, nan, nan, nan, nan, nan
2018-12-21 00:00:00, 2018-12-25 00:00:00, nan, nan, nan, nan, nan, nan
2018-12-26 00:00:00, 2018-12-30 00:00:00, nan, nan, nan, nan, nan, nan
2018-12-31 00:00:00, 2019-01-04 00:00:00, nan, nan, nan, nan, nan, nan
2019-01-05 00:00:00, 2019-01-09 00:00:00, nan, nan, nan, nan, nan, nan
2019-01-10 00:00:00, 2019-01-14 00:00:00, nan, nan, nan, nan, nan, nan
2019-01-15 00:00:00, 2019-01-19 00:00:00, nan, nan, nan, nan, nan, nan
2019-01-20 00:00:00, 2019-01-24 00:00:00, nan, nan, nan, nan, nan, nan
2019-01-25 00:00:00, 2019-01-29 00:00:00, nan, nan, nan, nan, nan, nan
2019-01-30 00:00:00, 2019-02-03 00:00:00, nan, nan, nan, nan, nan, nan
2019-02-04 00:00:00, 2019-02-08 00:00:00, nan, nan, nan, nan, nan, nan
2019-02-09 00:00:00, 2019-02-13 00:00:00, nan, nan, nan, nan, nan, nan
2019-02-14 00:00:00, 2019-02-18 00:00:00, nan, nan, nan, nan, nan, nan
2019-02-19 00:00:00, 2019-02-23 00:00:00, nan, nan, nan, nan, nan, nan
2019-02-24 00:00:00, 2019-02-28 00:00:00, nan, nan, nan, nan, nan, nan
2019-03-01 00:00:00, 2019-03-05 00:00:00, nan, nan, nan, nan, nan, nan
2019-03-06 00:00:00, 2019-03-10 00:00:00, nan, nan, nan, nan, nan, nan
2019-03-11 00:00:00, 2019-03-15 00:00:00, nan, nan, nan, nan, nan, nan
2019-03-16 00:00:00, 2019-03-20 00:00:00, nan, nan, nan, nan, nan, nan
2019-03-21 00:00:00, 2019-03-25 00:00:00, nan, nan, nan, nan, nan, nan
2019-03-26 00:00:00, 2019-03-30 00:00:00, nan, nan, nan, nan, nan, nan
2019-03-31 00:00:00, 2019-04-04 00:00:00, nan, nan, nan, nan, nan, nan
2019-04-05 00:00:00, 2019-04-09 00:00:00, nan, nan, nan, nan, nan, nan
2019-04-10 00:00:00, 2019-04-14 00:00:00, nan, nan, nan, nan, nan, nan
2019-04-15 00:00:00, 2019-04-19 00:00:00, nan, nan, nan, nan, nan, nan
2019-04-20 00:00:00, 2019-04-24 00:00:00, nan, nan, nan, nan, nan, nan
2019-04-25 00:00:00, 2019-04-29 00:00:00, nan, nan, nan, nan, nan, nan
2019-04-30 00:00:00, 2019-05-04 00:00:00, nan, nan, nan, nan, nan, nan
2019-05-05 00:00:00, 2019-05-09 00:00:00, nan, nan, nan, nan, nan, nan
2019-05-10 00:00:00, 2019-05-14 00:00:00, nan, nan, nan, nan, nan, nan
2019-05-15 00:00:00, 2019-05-19 00:00:00, nan, nan, nan, nan, nan, nan
2019-05-20 00:00:00, 2019-05-24 00:00:00, nan, nan, nan, nan, nan, nan
2019-05-25 00:00:00, 2019-05-29 00:00:00, nan, nan, nan, nan, nan, nan
2019-05-30 00:00:00, 2019-06-03 00:00:00, nan, nan, nan, nan, nan, nan
2019-06-04 00:00:00, 2019-06-08 00:00:00, nan, nan, nan, nan, nan, nan
2019-06-09 00:00:00, 2019-06-13 00:00:00, nan, nan, nan, nan, nan, nan
2019-06-14 00:00:00, 2019-06-18 00:00:00, nan, nan, nan, nan, nan, nan
2019-06-19 00:00:00, 2019-06-23 00:00:00, nan, nan, nan, nan, nan, nan
2019-06-24 00:00:00, 2019-06-28 00:00:00, nan, nan, nan, nan, nan, nan
2019-06-29 00:00:00, 2019-07-03 00:00:00, nan, nan, nan, nan, nan, nan
2019-07-04 00:00:00, 2019-07-08 00:00:00, nan, nan, nan, nan, nan, nan
2019-07-09 00:00:00, 2019-07-13 00:00:00, nan, nan, nan, nan, nan, nan
2019-07-14 00:00:00, 2019-07-18 00:00:00, nan, nan, nan, nan, nan, nan
2019-07-19 00:00:00, 2019-07-23 00:00:00, nan, nan, nan, nan, nan, nan
2019-07-24 00:00:00, 2019-07-28 00:00:00, nan, nan, nan, nan, nan, nan
